Fecha,Último
26/02/2015,"303,09"
25/02/2015,"307,99"
24/02/2015,"306,99"
23/02/2015,"305,91"
20/02/2015,"302,02"
19/02/2015,"310,00"
18/02/2015,"312,68"
17/02/2015,"296,70"
16/02/2015,"286,90"
13/02/2015,"285,02"
12/2/15,"290,56"
11/2/15,"289,99"
10/2/15,"294,85"
9/2/15,"297,00"
6/2/15,"300,48"
5/2/15,"297,00"
4/2/15,"292,45"
3/2/15,"282,90"
2/2/15,"273,99"
30/01/2015,"260,91"
29/01/2015,"253,79"
28/01/2015,"250,13"
27/01/2015,"250,91"
26/01/2015,"252,90"
23/01/2015,"258,95"
22/01/2015,"258,00"
21/01/2015,"255,62"
20/01/2015,"257,00"
19/01/2015,"260,00"
16/01/2015,"260,22"
15/01/2015,"265,00"
14/01/2015,"271,22"
13/01/2015,"275,08"
12/1/15,"279,35"
9/1/15,"275,00"
8/1/15,"280,00"
7/1/15,"279,59"
6/1/15,"281,36"
5/1/15,"286,00"
2/1/15,"290,03"
30/12/2014,"294,00"
29/12/2014,"292,00"
26/12/2014,"290,00"
24/12/2014,"293,99"
23/12/2014,"289,70"
22/12/2014,"286,65"
19/12/2014,"292,83"
18/12/2014,"293,63"
17/12/2014,"297,17"
16/12/2014,"297,37"
15/12/2014,"303,42"
12/12/14,"307,31"
11/12/14,"307,61"
10/12/14,"307,10"
9/12/14,"314,17"
5/12/14,"317,34"
4/12/14,"314,90"
3/12/14,"313,80"
2/12/14,"313,64"
1/12/14,"315,01"
28/11/2014,"329,00"
27/11/2014,"330,00"
26/11/2014,"328,18"
25/11/2014,"324,18"
24/11/2014,"326,50"
21/11/2014,"328,01"
20/11/2014,"320,00"
19/11/2014,"319,11"
18/11/2014,"317,51"
17/11/2014,"317,01"
14/11/2014,"321,00"
13/11/2014,"316,23"
12/11/14,"318,50"
11/11/14,"316,98"
10/11/14,"315,15"
7/11/14,"317,91"
6/11/14,"314,00"
5/11/14,"315,00"
4/11/14,"314,00"
3/11/14,"316,02"
30/10/2014,"314,59"
29/10/2014,"315,21"
28/10/2014,"314,82"
27/10/2014,"317,00"
24/10/2014,"321,02"
23/10/2014,"320,00"
22/10/2014,"319,01"
21/10/2014,"320,00"
20/10/2014,"314,00"
17/10/2014,"316,29"
16/10/2014,"322,40"
15/10/2014,"322,83"
14/10/2014,"326,51"
13/10/2014,"331,02"
10/10/14,"330,00"
9/10/14,"335,00"
8/10/14,"334,67"
7/10/14,"339,63"
6/10/14,"330,00"
3/10/14,"326,63"
2/10/14,"323,80"
1/10/14,"322,30"
30/09/2014,"321,68"
29/09/2014,"323,13"
26/09/2014,"326,45"
25/09/2014,"325,51"
24/09/2014,"325,96"
23/09/2014,"325,00"
22/09/2014,"323,68"
17/09/2014,"328,44"
16/09/2014,"327,68"
15/09/2014,"326,00"
12/9/14,"324,62"
11/9/14,"322,60"
10/9/14,"321,01"
9/9/14,"320,00"
8/9/14,"322,82"
5/9/14,"327,56"
4/9/14,"329,06"
3/9/14,"327,25"
2/9/14,"322,00"
1/9/14,"315,00"
29/08/2014,"319,30"
28/08/2014,"314,00"
27/08/2014,"314,00"
26/08/2014,"316,26"
25/08/2014,"321,47"
22/08/2014,"316,96"
21/08/2014,"317,39"
20/08/2014,"321,99"
