"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"25.11.2016","403,00","405,00","403,00","402,00","166,11K","-0,49%"
"24.11.2016","405,00","405,99","405,00","402,12","205,20K","-0,24%"
"23.11.2016","405,99","405,54","406,00","402,00","775,29K","0,11%"
"22.11.2016","405,54","406,01","405,98","402,00","1,16M","-0,12%"
"21.11.2016","406,01","403,00","406,99","401,00","928,90K","0,75%"
"18.11.2016","403,00","398,99","403,00","389,00","1,23M","1,01%"
"17.11.2016","398,99","401,00","399,00","398,98","139,00K","-0,50%"
"16.11.2016","401,00","402,00","402,00","400,00","307,62K","-0,25%"
"15.11.2016","402,00","402,51","402,51","400,00","591,90K","-0,13%"
"14.11.2016","402,51","403,44","404,00","400,00","390,53K","-0,23%"
"11.11.2016","403,44","408,50","407,00","403,10","536,91K","-1,24%"
"10.11.2016","408,50","409,00","409,00","407,00","829,63K","-0,12%"
"09.11.2016","409,00","404,00","410,00","404,00","365,31K","-0,11%"
"08.11.2016","409,47","408,81","409,50","408,50","377,91K","0,16%"
"07.11.2016","408,81","408,58","409,99","408,50","146,53K","0,06%"
"04.11.2016","408,58","408,62","409,99","408,00","358,02K","-0,01%"
"03.11.2016","408,62","409,02","409,99","408,51","1,70M","-0,10%"
"02.11.2016","409,02","409,76","410,00","409,00","222,55K","-0,18%"
"28.10.2016","409,76","409,18","409,99","408,50","437,78K","0,14%"
"27.10.2016","409,18","409,84","409,84","409,01","415,00K","-0,16%"
"26.10.2016","409,84","409,97","410,00","409,00","440,59K","-0,03%"
"25.10.2016","409,97","410,71","411,00","408,50","2,21M","-0,18%"
"24.10.2016","410,71","408,87","411,99","408,87","675,93K","0,45%"
"21.10.2016","408,87","409,49","411,99","406,00","3,78M","-0,15%"
"20.10.2016","409,49","410,45","411,00","409,00","740,07K","-0,23%"
"19.10.2016","410,45","409,02","412,48","409,02","2,80M","0,35%"
"18.10.2016","409,02","411,53","411,50","408,80","2,76M","-0,61%"
"17.10.2016","411,53","411,98","412,50","408,10","381,07K","-0,11%"
"14.10.2016","411,98","412,47","412,00","407,20","417,26K","-0,12%"
"13.10.2016","412,47","413,68","412,99","405,10","418,86K","-0,29%"
"12.10.2016","413,68","408,76","413,98","407,00","329,70K","1,20%"
"11.10.2016","408,76","406,56","409,58","404,60","1,22M","0,54%"
"07.10.2016","406,56","406,78","409,00","405,00","86,34K","-0,05%"
"06.10.2016","406,78","403,38","408,00","402,00","239,56K","0,84%"
"05.10.2016","403,38","404,17","405,90","402,15","343,27K","-0,20%"
"04.10.2016","404,17","404,95","406,00","402,00","919,22K","-0,19%"
"03.10.2016","404,95","404,63","406,00","402,00","98,54K","0,08%"
"30.09.2016","404,63","405,38","405,10","400,00","1,15M","-0,19%"
"29.09.2016","405,38","408,20","408,01","405,00","123,55K","-0,69%"
"28.09.2016","408,20","407,14","408,99","407,14","1,06M","0,26%"
"27.09.2016","407,14","412,97","412,50","407,00","4,52M","-1,41%"
"26.09.2016","412,97","411,17","414,50","411,18","158,71K","0,44%"
"23.09.2016","411,17","412,31","417,00","408,50","255,51K","-0,28%"
"22.09.2016","412,31","413,01","413,00","410,00","173,05K","-0,17%"
"21.09.2016","413,01","415,00","415,00","413,00","1,62M","-0,48%"
"20.09.2016","415,00","414,20","415,00","413,01","4,05M","0,19%"
"16.09.2016","414,20","413,63","416,90","413,63","5,54M","0,14%"
"15.09.2016","413,63","412,00","418,02","412,00","12,35M","0,42%"
"14.09.2016","411,89","409,04","411,99","409,00","2,15M","0,70%"
"13.09.2016","409,04","410,00","410,00","407,32","220,46K","-0,23%"
"12.09.2016","410,00","409,99","410,00","406,10","167,19K","0,00%"
"09.09.2016","409,99","404,33","410,01","404,33","2,92M","-0,07%"
"08.09.2016","410,27","410,08","411,99","410,00","1,87M","0,05%"
"07.09.2016","410,08","409,99","410,99","409,51","258,38K","0,02%"
"06.09.2016","409,99","409,99","410,00","406,01","979,18K","0,00%"
"05.09.2016","409,99","410,00","409,99","409,00","53,08K","-0,00%"
"02.09.2016","410,00","409,15","410,00","409,00","182,91K","0,21%"
"01.09.2016","409,15","411,21","411,89","409,00","215,17K","-0,50%"
"31.08.2016","411,21","408,89","412,00","408,00","985,83K","0,57%"
"30.08.2016","408,89","409,89","410,99","409,89","1,03M","-0,24%"
"29.08.2016","409,89","410,00","410,00","407,52","271,01K","-0,03%"
"26.08.2016","410,00","411,00","411,00","408,50","1,33M","-0,24%"
"25.08.2016","411,00","411,01","412,00","410,11","1,37M","-0,00%"
"24.08.2016","411,01","409,50","411,01","409,50","751,75K","0,37%"
"23.08.2016","409,50","410,21","411,10","409,50","658,23K","-0,17%"
"22.08.2016","410,21","410,70","410,30","409,00","290,15K","-0,12%"
"19.08.2016","410,70","409,21","411,00","409,00","69,56K","0,36%"
"18.08.2016","409,21","411,89","411,88","408,05","442,52K","-0,65%"
"17.08.2016","411,89","410,20","412,00","410,00","708,41K","0,41%"
"16.08.2016","410,20","410,57","411,97","410,00","477,11K","-0,09%"
"12.08.2016","410,57","410,94","412,00","410,00","97,25K","-0,09%"
"11.08.2016","410,94","411,96","411,00","410,90","383,34K","-0,25%"
"10.08.2016","411,96","412,00","412,00","411,00","489,27K","-0,01%"
"09.08.2016","412,00","412,16","412,30","410,99","2,73M","-0,04%"
"08.08.2016","412,16","412,09","412,49","410,10","2,31M","0,02%"
"05.08.2016","412,09","412,98","413,00","410,00","352,29K","-0,22%"
"04.08.2016","412,98","412,00","413,00","410,10","384,33K","0,24%"
"03.08.2016","412,00","412,01","413,84","412,00","1,48M","-0,00%"
"02.08.2016","412,01","413,85","413,79","411,10","1,60M","-0,44%"
"01.08.2016","413,85","413,91","414,00","413,00","1,47M","-0,01%"
"29.07.2016","413,91","413,66","414,99","413,00","844,73K","0,06%"
"28.07.2016","413,66","413,04","414,00","413,00","1,43M","0,15%"
"27.07.2016","413,04","412,66","413,44","410,50","1,25M","0,09%"
"26.07.2016","412,66","411,98","413,00","410,50","1,39M","0,17%"
"25.07.2016","411,98","414,44","412,00","409,48","550,98K","-0,59%"
"22.07.2016","414,44","410,95","414,50","409,00","17,69M","0,85%"
"21.07.2016","410,95","410,00","411,02","409,00","12,32M","0,23%"
"20.07.2016","410,00","410,94","410,00","407,51","1,64M","-0,23%"
"19.07.2016","410,94","408,91","412,01","406,00","4,11M","0,50%"
"18.07.2016","408,91","407,03","409,90","407,00","418,53K","0,46%"
"15.07.2016","407,03","407,40","408,50","407,00","3,41M","-0,09%"
"14.07.2016","407,40","410,00","409,00","406,00","1,44M","-0,63%"
"13.07.2016","410,00","407,04","410,01","406,10","1,78M","0,73%"
"12.07.2016","407,04","408,11","409,20","407,00","2,36M","-0,26%"
"11.07.2016","408,11","408,10","408,40","408,10","1,31M","-0,31%"
"08.07.2016","409,37","409,00","415,06","409,00","6,78M","0,06%"
"07.07.2016","409,13","409,90","411,50","401,11","11,95M","-0,70%"
"06.07.2016","412,03","415,00","415,10","412,03","1,49M","23,15%"
"05.07.2016","334,58","334,64","335,06","330,00","1,56M","-0,02%"
"04.07.2016","334,64","334,91","335,00","331,10","368,23K","-0,08%"
"01.07.2016","334,91","328,97","335,02","327,00","1,12M","1,81%"
"30.06.2016","328,97","326,00","329,00","326,25","1,50M","0,91%"
"29.06.2016","326,00","325,92","326,11","325,50","1,35M","0,02%"
"28.06.2016","325,92","330,61","330,61","325,90","1,02M","-1,42%"
"24.06.2016","330,61","331,80","335,00","325,00","1,26M","-2,19%"
"23.06.2016","338,00","334,31","339,15","335,00","224,35K","1,10%"
"22.06.2016","334,31","333,19","335,20","333,50","317,09K","0,34%"
"21.06.2016","333,19","328,43","333,90","328,42","607,77K","1,45%"
"20.06.2016","328,43","332,82","333,00","328,26","283,09K","-1,32%"
"17.06.2016","332,82","331,98","335,00","328,10","3,34M","0,25%"
"16.06.2016","331,98","331,54","335,02","330,01","1,91M","0,13%"
"15.06.2016","331,54","335,75","335,99","331,10","580,50K","-1,25%"
"14.06.2016","335,75","339,90","340,00","330,00","1,30M","-1,22%"
"13.06.2016","339,90","340,00","340,00","335,09","62,72K","-0,03%"
"10.06.2016","339,99","334,88","340,00","330,01","651,37K","1,53%"
"09.06.2016","334,88","338,21","340,00","332,00","607,32K","-0,98%"
"08.06.2016","338,21","341,74","344,00","336,20","3,04M","-1,03%"
"07.06.2016","341,74","344,13","349,00","339,15","608,97K","-0,69%"
"06.06.2016","344,13","354,99","359,00","343,10","622,81K","-3,06%"
"03.06.2016","354,99","346,14","355,00","342,51","7,73M","2,56%"
"02.06.2016","346,14","354,50","354,80","345,00","1,30M","-2,36%"
"01.06.2016","354,50","354,98","355,00","353,00","446,31K","-0,14%"
"31.05.2016","354,98","355,05","356,00","348,00","9,49M","-0,02%"
"30.05.2016","355,05","351,38","355,50","353,00","314,23K","1,04%"
"27.05.2016","351,38","351,67","354,50","345,00","710,20K","-0,08%"
"26.05.2016","351,67","355,04","355,04","350,00","890,02K","-0,95%"
"25.05.2016","355,04","355,00","358,00","352,00","2,17M","0,43%"
"24.05.2016","353,51","343,00","357,99","340,00","4,34M","3,13%"
"23.05.2016","342,79","334,07","343,00","335,00","1,26M","2,61%"
"20.05.2016","334,07","328,94","334,00","326,00","1,97M","1,56%"
"19.05.2016","328,94","333,97","332,90","329,00","1,97M","-1,51%"
"18.05.2016","333,97","331,32","336,00","330,00","2,63M","0,80%"
"17.05.2016","331,32","330,00","332,99","330,00","860,49K","0,16%"
"16.05.2016","330,78","341,99","333,90","330,00","3,87M","-3,28%"
"13.05.2016","341,99","340,00","342,39","335,01","5,76M","1,31%"
"12.05.2016","337,57","331,50","338,50","332,00","3,68M","1,83%"
"11.05.2016","331,50","327,00","331,75","327,00","885,56K","1,38%"
"10.05.2016","327,00","326,43","327,00","326,10","1,53M","0,17%"
"09.05.2016","326,43","329,00","330,00","324,99","2,98M","-0,78%"
"06.05.2016","329,00","328,13","330,00","327,00","6,28M","0,27%"
"05.05.2016","328,13","323,90","329,00","323,90","2,84M","1,31%"
"04.05.2016","323,90","327,96","325,00","322,00","630,91K","-1,24%"
"03.05.2016","327,96","322,22","328,00","322,00","1,74M","1,78%"
"02.05.2016","322,22","324,50","323,00","320,00","1,09M","-0,70%"
"29.04.2016","324,50","322,00","325,00","320,00","2,21M","0,78%"
"28.04.2016","322,00","321,42","323,00","320,00","995,20K","0,18%"
"27.04.2016","321,42","315,90","323,00","315,90","733,96K","1,75%"
"26.04.2016","315,90","312,30","316,82","312,30","1,30M","1,15%"
"25.04.2016","312,30","320,00","318,50","312,00","4,61M","-2,41%"
"22.04.2016","320,00","317,00","321,00","317,00","506,19K","0,95%"
"21.04.2016","317,00","319,70","320,00","315,08","287,10K","-0,84%"
"20.04.2016","319,70","320,87","319,81","316,22","837,94K","-0,36%"
"19.04.2016","320,87","315,32","321,00","317,00","1,22M","1,76%"
"18.04.2016","315,32","317,93","317,01","315,00","237,66K","-0,82%"
"15.04.2016","317,93","314,01","318,56","313,90","12,15M","1,25%"
"14.04.2016","314,01","316,00","315,00","310,00","382,47K","-0,63%"
"13.04.2016","316,00","318,96","323,00","315,01","1,18M","-0,93%"
"12.04.2016","318,96","306,60","320,00","311,00","972,86K","4,03%"
"11.04.2016","306,60","302,00","312,00","302,00","1,95M","1,52%"
"08.04.2016","302,00","302,00","302,00","300,00","84,89K","0,00%"
"07.04.2016","302,00","306,06","304,90","301,00","1,59M","-1,33%"
"06.04.2016","306,06","307,14","307,00","305,00","1,07M","-0,35%"
"05.04.2016","307,14","306,54","307,80","306,23","904,50K","0,20%"
"04.04.2016","306,54","307,00","308,00","302,56","380,66K","-0,15%"
"01.04.2016","307,00","304,26","307,00","304,00","6,94M","0,90%"
"31.03.2016","304,26","300,09","306,99","303,00","604,51K","1,39%"
"30.03.2016","300,09","289,64","300,03","295,00","2,97M","3,61%"
"29.03.2016","289,64","296,84","295,00","285,50","1,62M","-2,43%"
"28.03.2016","296,84","320,00","315,50","296,00","5,20M","-7,24%"
"24.03.2016","320,00","317,21","320,00","318,00","1,84M","0,88%"
"23.03.2016","317,21","316,73","321,00","316,00","1,49M","0,15%"
"22.03.2016","316,73","319,99","319,99","306,50","1,16M","-1,02%"
"21.03.2016","320,00","334,09","338,90","305,00","5,52M","-4,22%"
"18.03.2016","334,09","332,00","338,99","331,00","3,69M","2,10%"
"17.03.2016","327,23","318,68","327,90","321,00","6,19M","2,68%"
"16.03.2016","318,68","310,00","329,79","310,00","7,97M","3,81%"
"15.03.2016","306,99","291,00","309,00","292,00","4,18M","5,49%"
"14.03.2016","291,00","292,96","292,00","290,00","664,04K","-0,67%"
"11.03.2016","292,96","291,00","294,00","289,00","804,69K","0,67%"
"10.03.2016","291,00","294,00","292,98","290,00","180,82K","-1,02%"
"09.03.2016","294,00","291,00","294,00","290,98","488,63K","1,03%"
"08.03.2016","291,00","291,98","292,99","287,75","574,50K","-0,34%"
"07.03.2016","291,98","293,00","293,00","291,90","667,84K","-0,35%"
"04.03.2016","293,00","290,01","294,00","288,00","3,42M","1,03%"
"03.03.2016","290,01","288,64","290,00","287,00","319,54K","0,47%"
"02.03.2016","288,64","287,00","289,00","287,79","4,54M","0,57%"
"01.03.2016","287,00","288,50","290,00","286,00","3,71M","0,73%"
"29.02.2016","284,93","282,02","286,09","284,89","718,07K","1,03%"
"26.02.2016","282,02","285,00","286,00","282,02","130,01K","-1,05%"
"25.02.2016","285,00","282,29","285,70","281,00","313,81K","0,96%"
"24.02.2016","282,29","282,48","284,00","282,00","334,31K","-0,07%"
"23.02.2016","282,48","284,99","286,00","282,02","573,76K","-0,88%"
"22.02.2016","284,99","289,83","287,01","282,01","389,55K","-1,67%"
"19.02.2016","289,83","286,07","293,99","286,07","1,47M","1,31%"
"18.02.2016","286,07","278,89","290,00","275,00","7,25M","2,57%"
"17.02.2016","278,89","282,93","282,93","278,85","307,53K","-1,43%"
"16.02.2016","282,93","278,98","283,02","278,00","2,17M","1,42%"
"15.02.2016","278,98","275,00","280,00","278,96","422,94K","1,45%"
"12.02.2016","275,00","280,00","282,00","275,00","765,85K","-1,79%"
"11.02.2016","280,00","281,65","280,00","275,00","81,02K","-0,59%"
"10.02.2016","281,65","281,47","283,00","280,10","372,64K","0,06%"
"09.02.2016","281,47","278,99","282,99","278,98","4,02M","0,89%"
"08.02.2016","278,99","275,02","278,99","275,00","190,23K","1,44%"
"05.02.2016","275,02","282,55","280,00","275,02","70,73K","-2,67%"
"04.02.2016","282,55","282,11","283,00","281,00","877,89K","0,16%"
"03.02.2016","282,11","278,03","283,00","275,00","3,70M","1,47%"
"02.02.2016","278,03","282,01","278,04","278,00","124,37K","-1,41%"
"01.02.2016","282,01","281,67","282,00","277,00","527,83K","0,12%"
"29.01.2016","281,67","278,50","282,52","275,00","629,53K","1,14%"
"28.01.2016","278,50","277,49","279,50","277,49","144,22K","0,36%"
"27.01.2016","277,49","280,00","282,00","275,00","87,55K","-0,90%"
"26.01.2016","280,00","277,73","285,50","275,00","523,35K","0,82%"
"25.01.2016","277,73","284,23","280,00","273,00","15,81K","-2,29%"
"22.01.2016","284,23","281,02","290,00","283,99","655,33K","1,14%"
"21.01.2016","281,02","275,03","281,05","274,99","589,26K","2,18%"
"20.01.2016","275,03","279,00","275,01","274,00","1,02M","-1,42%"
"19.01.2016","279,00","277,85","280,00","276,00","165,01K","0,41%"
"18.01.2016","277,85","279,65","279,60","276,00","695,16K","-0,64%"
"15.01.2016","279,65","286,00","285,00","279,00","251,05K","-2,22%"
"14.01.2016","286,00","290,41","287,02","286,00","213,77K","-1,52%"
"13.01.2016","290,41","290,00","293,00","289,98","1,30M","0,14%"
"12.01.2016","290,00","291,91","291,91","288,00","1,54M","-0,65%"
"11.01.2016","291,91","290,01","294,20","289,00","903,72K","0,66%"
"08.01.2016","290,01","289,77","293,00","288,98","2,31M","0,08%"
"07.01.2016","289,77","286,90","290,00","280,00","2,64M","1,00%"
"06.01.2016","286,90","286,44","290,00","286,89","300,85K","0,16%"
"05.01.2016","286,44","287,00","289,00","285,01","4,36M","-0,20%"
"04.01.2016","287,00","290,87","291,97","285,00","2,63M","-1,33%"
"30.12.2015","290,87","290,76","294,00","287,50","1,86M","0,04%"
"29.12.2015","290,76","290,03","295,00","290,00","823,08K","0,25%"
"28.12.2015","290,03","285,79","297,00","285,00","10,37M","1,48%"
"24.12.2015","285,79","286,34","285,79","285,79","37,16K","-0,19%"
"23.12.2015","286,34","283,21","292,00","284,99","1,02M","1,11%"
"22.12.2015","283,21","279,86","287,90","279,70","699,41K","1,20%"
"21.12.2015","279,86","284,07","283,99","276,00","1,43M","-1,48%"
"18.12.2015","284,07","273,49","285,00","273,49","878,47K","3,87%"
"17.12.2015","273,49","273,60","276,00","273,10","819,39K","-0,04%"
"16.12.2015","273,60","274,17","278,00","273,51","847,63K","-0,21%"
"15.12.2015","274,17","278,39","279,90","273,01","672,99K","-1,52%"
"14.12.2015","278,39","278,96","283,78","273,00","1,81M","-0,20%"
"11.12.2015","278,96","274,97","279,89","275,00","711,95K","1,45%"
"10.12.2015","274,97","272,27","279,00","271,00","1,76M","0,99%"
"09.12.2015","272,27","279,90","279,90","269,99","901,92K","-0,99%"
"07.12.2015","275,00","259,94","276,90","262,00","978,70K","5,79%"
"04.12.2015","259,94","246,12","259,99","246,01","100,14K","5,62%"
"03.12.2015","246,12","249,99","250,00","246,12","130,75K","-1,55%"
"02.12.2015","249,99","253,67","255,00","249,04","1,10M","-1,45%"
"01.12.2015","253,67","261,23","262,01","252,70","988,64K","-2,89%"
"30.11.2015","261,23","270,00","270,00","261,00","800,82K","-1,70%"
"27.11.2015","265,76","263,40","270,00","261,00","472,21K","0,90%"
"26.11.2015","263,40","267,00","267,00","260,00","720,36K","-0,70%"
"25.11.2015","265,26","278,90","278,90","265,00","664,69K","-2,71%"
"24.11.2015","272,65","273,03","285,00","270,00","2,45M","-0,14%"
"23.11.2015","273,03","288,58","287,00","266,20","2,78M","-5,39%"
"20.11.2015","288,58","276,67","290,00","262,00","5,28M","4,30%"
"19.11.2015","276,67","293,00","323,50","261,00","9,89M","-5,86%"
"18.11.2015","293,88","230,10","295,00","230,10","16,89M","34,73%"
"17.11.2015","218,13","221,12","222,00","218,00","3,59M","-1,35%"
"16.11.2015","221,12","224,00","226,00","221,00","86,35K","-1,29%"
"13.11.2015","224,00","225,87","224,49","223,99","155,22K","-0,83%"
"12.11.2015","225,87","225,48","226,00","222,22","69,20K","0,17%"
"11.11.2015","225,48","224,50","227,72","224,00","128,07K","0,44%"
"10.11.2015","224,50","226,50","225,30","223,51","451,62K","-0,88%"
"09.11.2015","226,50","226,50","226,52","226,50","84,11K","0,00%"
"06.11.2015","226,50","228,18","227,10","225,10","3,80M","-0,74%"
"05.11.2015","228,18","228,00","229,00","228,00","985,81K","0,08%"
"04.11.2015","228,00","228,00","231,00","228,00","571,35K","0,00%"
"03.11.2015","228,00","228,06","229,90","228,00","987,15K","-0,03%"
"02.11.2015","228,06","228,99","229,00","227,10","1,10M","-0,41%"
"30.10.2015","228,99","228,86","230,00","227,98","320,51K","0,06%"
"29.10.2015","228,86","228,65","230,50","228,75","130,41K","0,09%"
"28.10.2015","228,65","228,00","230,00","228,50","1,19M","0,29%"
"27.10.2015","228,00","229,02","230,00","228,00","987,14K","-0,45%"
"26.10.2015","229,02","230,00","231,00","227,60","710,56K","-0,30%"
"23.10.2015","229,70","230,00","233,33","229,00","647,18K","-0,13%"
"22.10.2015","230,00","230,17","233,00","230,00","1,28M","-0,07%"
"21.10.2015","230,17","231,50","231,50","230,00","2,98M","-0,57%"
"20.10.2015","231,50","231,11","233,00","231,20","905,93K","0,17%"
"19.10.2015","231,11","233,74","236,50","231,00","770,28K","-1,13%"
"16.10.2015","233,74","234,01","242,00","229,98","7,88M","-0,12%"
"15.10.2015","234,01","234,71","234,71","233,99","3,96M","1,15%"
"14.10.2015","231,36","238,60","238,60","231,00","466,39K","-3,03%"
"13.10.2015","238,60","237,29","240,75","236,90","728,03K","0,55%"
"09.10.2015","237,29","233,26","238,55","234,01","646,23K","1,73%"
"08.10.2015","233,26","234,15","234,50","232,50","1,00M","-0,38%"
"07.10.2015","234,15","231,00","235,51","232,50","4,20M","1,36%"
"06.10.2015","231,00","230,00","232,50","230,00","690,09K","0,43%"
"05.10.2015","230,00","228,48","231,78","228,48","221,93K","0,67%"
"02.10.2015","228,48","229,00","229,02","228,01","103,51K","-0,23%"
"01.10.2015","229,00","230,01","230,99","228,01","433,38K","-0,44%"
"30.09.2015","230,01","230,00","235,00","229,00","1,50M","0,00%"
"29.09.2015","230,00","232,38","235,70","230,00","977,85K","-1,02%"
"28.09.2015","232,38","235,00","237,00","232,00","463,69K","-1,11%"
"25.09.2015","235,00","235,00","235,13","232,00","226,35K","0,00%"
"24.09.2015","235,00","239,80","238,00","234,99","4,98M","-2,00%"
"23.09.2015","239,80","238,00","239,80","239,80","50,00K","0,76%"
"22.09.2015","238,00","242,32","240,00","236,00","467,50K","-1,78%"
"21.09.2015","242,32","243,89","245,00","243,00","1,40M","-0,64%"
"17.09.2015","243,89","245,00","246,00","242,00","611,46K","-0,45%"
"16.09.2015","245,00","242,30","245,81","239,00","1,39M","1,11%"
"15.09.2015","242,30","237,17","242,90","238,00","916,64K","2,16%"
"14.09.2015","237,17","238,18","239,90","233,00","737,11K","-0,42%"
"11.09.2015","238,18","235,98","238,20","232,60","692,05K","0,93%"
"10.09.2015","235,98","237,00","236,99","234,43","538,46K","-0,43%"
"09.09.2015","237,00","237,98","239,24","235,00","1,02M","-0,41%"
"08.09.2015","237,98","234,60","240,00","237,00","419,10K","1,44%"
"07.09.2015","234,60","238,00","238,01","234,60","103,99K","-1,43%"
"04.09.2015","238,00","247,95","247,95","238,00","141,74K","-2,84%"
"03.09.2015","244,95","236,04","247,99","235,00","798,95K","3,77%"
"02.09.2015","236,04","229,39","242,04","230,00","1,31M","2,90%"
"01.09.2015","229,39","230,17","229,80","226,85","421,27K","-0,34%"
"31.08.2015","230,17","229,84","232,00","228,00","1,70M","0,14%"
"28.08.2015","229,84","230,00","233,10","228,00","809,88K","-0,06%"
"27.08.2015","229,98","220,81","234,00","222,00","866,29K","4,15%"
"26.08.2015","220,81","222,24","225,46","219,00","1,14M","-0,64%"
"25.08.2015","222,24","220,00","230,10","222,00","554,79K","1,02%"
"24.08.2015","220,00","223,88","223,88","220,00","728,36K","-2,94%"
"21.08.2015","226,66","227,00","227,00","224,00","852,83K","-0,15%"
"20.08.2015","227,00","230,01","229,00","226,00","683,51K","-1,31%"
"19.08.2015","230,01","231,21","231,10","230,00","2,93M","-0,52%"
"18.08.2015","231,21","234,00","237,61","231,00","493,65K","-1,29%"
"17.08.2015","234,23","236,00","235,00","234,00","895,20K","-0,75%"
"14.08.2015","236,00","236,00","239,41","235,50","98,59K","0,00%"
"13.08.2015","236,00","233,00","236,00","233,00","307,40K","1,29%"
"12.08.2015","233,00","230,00","230,05","229,88","418,62K","1,30%"
"11.08.2015","230,00","230,03","233,95","230,00","532,99K","-0,01%"
"10.08.2015","230,03","232,72","233,00","230,02","283,83K","-1,16%"
"07.08.2015","232,72","232,00","233,76","230,00","3,01M","0,31%"
"06.08.2015","232,00","233,54","238,00","232,00","5,17M","-0,66%"
"05.08.2015","233,54","231,00","233,58","230,00","1,89M","1,10%"
"04.08.2015","231,00","227,06","236,03","227,00","3,12M","1,74%"
"03.08.2015","227,06","230,09","230,50","227,00","205,67K","-1,32%"
"31.07.2015","230,09","226,50","234,99","226,50","3,68M","1,80%"
"30.07.2015","226,03","229,67","232,14","225,00","731,63K","-1,58%"
"29.07.2015","229,67","231,01","236,50","228,00","1,54M","-0,58%"
"28.07.2015","231,01","241,00","242,00","227,36","686,40K","-4,15%"
"27.07.2015","241,00","250,00","246,38","237,00","2,32M","-3,60%"
"24.07.2015","250,00","250,11","250,00","246,70","1,50M","-0,04%"
"23.07.2015","250,11","253,71","254,98","250,00","1,97M","-1,42%"
"22.07.2015","253,71","260,00","259,99","253,10","888,46K","-2,42%"
"21.07.2015","260,00","262,22","262,22","258,01","661,34K","-0,85%"
"20.07.2015","262,22","262,85","264,00","259,00","881,81K","-0,24%"
"17.07.2015","262,85","261,98","262,85","260,00","118,11K","0,33%"
"15.07.2015","261,98","259,98","265,00","259,97","1,04M","0,77%"
"14.07.2015","259,98","265,04","268,00","257,10","926,23K","-1,91%"
"13.07.2015","265,04","260,07","268,97","263,84","1,64M","1,91%"
"10.07.2015","260,07","255,35","263,00","257,60","1,67M","1,85%"
"09.07.2015","255,35","256,10","262,00","252,20","716,89K","0,53%"
"08.07.2015","254,00","256,03","259,80","252,01","2,66M","-0,79%"
"07.07.2015","256,03","260,00","259,00","255,00","517,89K","-1,53%"
"06.07.2015","260,00","264,74","263,99","260,00","3,21M","-1,79%"
"03.07.2015","264,74","267,07","268,99","263,20","160,05K","-0,87%"
"02.07.2015","267,07","261,07","269,99","259,00","10,46M","2,30%"
"01.07.2015","261,07","264,95","271,00","261,00","693,53K","-1,46%"
"30.06.2015","264,95","264,50","265,00","260,00","759,59K","0,17%"
"26.06.2015","264,50","264,58","265,01","261,51","286,40K","-0,03%"
"25.06.2015","264,58","269,00","270,99","262,10","487,50K","-1,64%"
"24.06.2015","269,00","271,75","271,75","268,99","285,80K","-1,01%"
"23.06.2015","271,75","270,11","274,00","270,00","1,36M","0,61%"
"22.06.2015","270,11","266,43","270,29","266,00","1,62M","1,38%"
"19.06.2015","266,43","261,99","267,00","259,00","712,05K","1,69%"
"18.06.2015","261,99","267,00","270,87","261,99","7,62M","-1,88%"
"17.06.2015","267,00","266,22","267,00","264,00","744,37K","0,29%"
"16.06.2015","266,22","269,00","269,19","265,10","1,39M","-1,03%"
"15.06.2015","269,00","270,78","270,00","265,00","3,56M","-0,66%"
"12.06.2015","270,78","274,16","272,21","270,19","875,30K","-1,23%"
"11.06.2015","274,16","274,17","278,00","272,58","1,45M","-0,00%"
"10.06.2015","274,17","271,35","275,27","271,21","2,11M","1,04%"
"09.06.2015","271,35","276,16","278,00","270,00","7,19M","-1,74%"
"08.06.2015","276,16","276,51","287,00","270,00","4,65M","-0,13%"
"05.06.2015","276,51","280,07","284,12","275,00","1,00M","-1,27%"
"04.06.2015","280,07","287,74","287,74","280,00","899,92K","-2,67%"
"03.06.2015","287,74","285,00","289,00","282,00","532,65K","0,96%"
"02.06.2015","285,00","293,91","295,00","285,00","4,58M","-3,03%"
"01.06.2015","293,91","306,99","302,55","293,00","4,38M","-4,26%"
"29.05.2015","306,99","311,95","311,95","306,00","1,54M","-1,59%"
"28.05.2015","311,95","316,78","315,00","311,88","2,18M","-1,52%"
"27.05.2015","316,78","307,30","318,00","307,50","1,73M","3,08%"
"26.05.2015","307,30","315,00","313,00","306,00","1,13M","-2,44%"
"25.05.2015","315,00","316,40","316,00","315,00","253,17K","-0,44%"
"22.05.2015","316,40","322,10","320,00","315,00","430,87K","-1,77%"
"20.05.2015","322,10","324,41","326,00","319,71","679,50K","-0,71%"
"19.05.2015","324,41","326,21","328,00","324,20","831,90K","-0,55%"
"18.05.2015","326,21","328,86","339,50","326,00","1,86M","-0,81%"
"15.05.2015","328,86","328,86","331,99","327,90","754,21K","0,00%"
"14.05.2015","328,86","335,00","335,00","325,00","653,20K","-3,52%"
"13.05.2015","340,85","339,01","341,00","339,00","2,41M","0,56%"
"12.05.2015","338,96","344,00","344,00","336,50","1,71M","-1,18%"
"11.05.2015","343,00","333,00","349,00","330,10","1,67M","3,00%"
"08.05.2015","333,00","329,00","333,00","332,00","2,53M","1,22%"
"07.05.2015","329,00","332,00","330,10","328,50","2,45M","-0,90%"
"06.05.2015","332,00","330,00","334,99","329,99","1,72M","0,61%"
